Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0097504~Gemini of coiled bodies	5	0.3328894806924101	0.009533555040880862	NM_015465, NM_000344, NM_001042479, NM_024775, NM_003904	1201	11	14527	5.498069790326243	0.9998581646268425	0.23548253555449605	13.915923951268262
INTERPRO	IPR027410:TCP-1-like chaperonin intermediate domain	5	0.3328894806924101	0.009666089198723724	NM_001009570, NM_030752, NM_012073, NM_006431, NM_006430	1397	12	18559	5.535373419231687	0.9999999978763983	0.9176081730412033	15.42555034476032
GOTERM_CC_FAT	GO:0019866~organelle inner membrane	63	4.194407456724368	0.009728443691398598	NM_002635, NM_002489, NM_002488, NM_014222, NM_032351, NM_002156, NM_012343, NM_021821, NM_001861, NM_024103, NM_002492, NM_018141, NM_138328, NM_007243, NM_003961, NM_001916, NM_001014446, NM_002560, NM_006327, NM_012318, NM_003849, NM_001024668, NM_016070, NM_015416, NM_006335, NM_031903, NM_016335, NM_032409, NM_024407, NM_000309, NM_001002258, NM_017875, NM_138357, NM_014180, NM_004085, NM_004718, NM_017446, NM_015971, NM_005174, NM_003374, NM_033318, NM_014342, NM_013411, NM_015969, NM_001083112, NM_080748, NM_145305, NM_016581, NM_001015001, NM_025147, NM_178526, NM_004544, NM_003365, NM_014175, NM_004548, NM_020990, NM_178191, NM_004453, NM_004550, NM_004551, NM_181312, NM_004373, NM_152398, NM_020191, NM_004593	1201	557	14527	1.3681013876826165	0.9998817688087783	0.2335353677459554	14.18050281100588
UP_SEQ_FEATURE	site:Transition state stabilizer	7	0.4660452729693742	0.009809174743190409	NM_000690, NM_170726, NM_000374, NM_000693, NM_002526, NM_000689, NM_005730	1469	26	20063	3.677043514688171	0.9999999999999982	0.9988837741860066	16.494199734713234
REACTOME_PATHWAY	R-HSA-432142:R-HSA-432142	6	0.3994673768308922	0.009834258783019433	NM_002715, NM_180976, NM_178588, NM_139012, NM_080548, NM_017522	745	17	9075	4.299249901302804	0.9996916393187405	0.4630577045272445	14.113783756752396
GOTERM_BP_FAT	GO:0060249~anatomical structure homeostasis	41	2.729693741677763	0.009973866262131103	NM_021202, NM_032993, NM_001113324, NM_030752, NM_199332, NM_199331, NM_005052, NM_139078, NM_000391, NM_000024, NM_176801, NM_012073, NM_001119, NM_003019, NM_001098209, NM_005631, NM_001023571, NM_001540, NM_032119, NM_017884, NM_018648, NM_014675, NM_001641, NM_002560, NM_013233, NM_006431, NM_001081640, NM_003234, NM_006430, NM_001003931, NM_000396, NM_153240, NM_018418, NM_058216, NM_001009570, NM_013995, NM_006601, NM_006904, NM_031157, NM_170784, NM_181696, NM_018983, NM_001363, NM_007178, NM_173477	1296	352	16650	1.4964094065656566	1.0	0.27616992643398053	18.08151944533534
GOTERM_BP_FAT	GO:0022904~respiratory electron transport chain	17	1.1318242343541944	0.010029311707069036	NM_001916, NM_002489, NM_002488, NM_004718, NM_014222, NM_004544, NM_003365, NM_004548, NM_001861, NM_004453, NM_004550, NM_181312, NM_004551, NM_004373, NM_032409, NM_024407, NM_002492	1296	109	16650	2.0036952089704383	1.0	0.2764967236132001	18.17275357179883
GOTERM_BP_FAT	GO:0043484~regulation of RNA splicing	17	1.1318242343541944	0.010029311707069036	NM_001031684, NM_031243, NM_003137, NM_002370, NM_001620, NM_138927, NM_006597, NM_138394, NM_001078166, NM_031262, NM_024060, NM_005778, NM_004593, NM_153201, NM_003904, NM_001212, NM_003016, NM_013286, NM_001082576	1296	109	16650	2.0036952089704383	1.0	0.2764967236132001	18.17275357179883
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	151	10.053262316910786	0.010067551066836716	NM_021260, NM_006282, NM_139323, NM_145331, NM_005544, NM_003353, NM_177401, NM_139320, NM_001005340, NM_002203, NM_002396, NM_003246, NM_031472, NM_003253, NM_001684, NM_020870, NM_004864, NM_001540, NM_015093, NM_017522, NM_032280, NM_057159, NM_013302, NM_007045, NM_004364, NM_153261, NM_001724, NM_003236, NM_002715, NM_001539, NM_006116, NM_005493, NM_001995, NM_005730, NM_181696, NM_007355, NM_002510, NM_001042600, NM_002468, NM_006219, NM_002467, NM_201539, NM_003713, NM_006407, NM_032390, NM_213618, NM_000820, NM_005781, NM_134447, NM_003900, NM_001004720, NM_080647, NM_002895, NM_212461, NM_006793, NM_022652, NM_001007467, NM_002827, NM_003329, NM_139012, NM_016823, NM_007265, NM_006710, NM_152523, NM_020958, NM_002828, NM_001097577, NM_007065, NM_003010, NM_012237, NM_015650, NM_005842, NM_006142, NM_005841, NM_001081640, NM_138386, NM_006888, NM_014924, NM_153240, NM_020335, NM_004994, NM_001018138, NM_001978, NM_006904, NM_001551, NM_004591, NM_018981, NM_001554, NM_012242, NM_004235, NM_024429, NM_001001396, NM_003105, NM_181784, NM_003877, NM_018948, NM_017851, NM_001111, NM_139078, NM_024103, NM_173647, NM_000024, NM_001002837, NM_207043, NM_014110, NM_001001391, NM_001098209, NM_001001392, NM_080592, NM_004302, NM_005100, NM_004428, NM_003883, NM_018689, NM_014504, NM_006769, NM_003377, NM_003507, NM_020311, NM_173558, NM_017933, NM_007194, NM_013962, NM_032409, NM_024065, NM_005399, NM_016733, NM_198319, NM_198318, NM_002757, NM_052966, NM_012329, NM_005027, NM_001799, NM_004419, NM_022118, NM_012124, NM_020375, NM_013233, NM_000210, NM_001743, NM_080548, NM_000676, NM_052880, NM_006254, NM_003979, NM_178191, NM_001025778, NM_021627, NM_012341, NM_003971, NM_001010926, NM_002431, NM_006545, NM_005419, NM_007178	1296	1611	16650	1.2041778743361613	1.0	0.2764187052010375	18.23561926763374
GOTERM_MF_FAT	GO:0000976~transcription regulatory region sequence-specific DNA binding	73	4.860186418109188	0.01010665046395767	NM_000269, NM_004433, NM_000325, NM_006526, NM_003201, NM_025256, NM_018411, NM_001025603, NM_006194, NM_018951, NM_001964, NM_001352, NM_144653, NM_002449, NM_002957, NM_005597, NM_004424, NM_002147, NM_005773, NM_004364, NM_017780, NM_139353, NM_006769, NM_175872, NM_003998, NM_004973, NM_002398, NM_018416, NM_138576, NM_005920, NM_012446, NM_005438, NM_018070, NM_145914, NM_153427, NM_002653, NM_020657, NM_001421, NM_005170, NM_007363, NM_002467, NM_183048, NM_001007468, NM_004555, NM_022160, NM_018427, NM_152995, NM_130469, NM_058191, NM_019102, NM_006268, NM_024702, NM_005599, NM_005461, NM_017721, NM_004289, NM_001079846, NM_001986, NM_004075, NM_022893, NM_181552, NM_005221, NM_021976, NM_001706, NM_001452, NM_031262, NM_012384, NM_006186, NM_004454, NM_015995, NM_016621, NM_003317, NM_014223, NM_004235	1228	692	15478	1.3296374574005383	0.9999999833136756	0.472494287273004	15.808569314049715
GOTERM_CC_FAT	GO:0034719~SMN-Sm protein complex	6	0.3994673768308922	0.010175808258338893	NM_015465, NM_000344, NM_003095, NM_001042479, NM_024775, NM_007178	1201	17	14527	4.2690894842533185	0.9999221588653542	0.2368569104405549	14.784964055559847
GOTERM_BP_FAT	GO:0043632~modification-dependent macromolecule catabolic process	63	4.194407456724368	0.010222264493619685	NM_021202, NM_005648, NM_016042, NM_152441, NM_014455, NM_031434, NM_001007230, NM_198436, NM_016494, NM_032663, NM_002807, NM_006154, NM_014814, NM_015984, NM_002802, NM_002803, NM_014671, NM_001098209, NM_006736, NM_003344, NM_012289, NM_014554, NM_148177, NM_080592, NM_006677, NM_003342, NM_003343, NM_003589, NM_004364, NM_139286, NM_018223, NM_013262, NM_024065, NM_032409, NM_022662, NM_022832, NM_007355, NM_015004, NM_182709, NM_152322, NM_001109662, NM_001034194, NM_181503, NM_003900, NM_178588, NM_016208, NM_003653, NM_130466, NM_006812, NM_016118, NM_012237, NM_005067, NM_015701, NM_005805, NM_005016, NM_002882, NM_018438, NM_020782, NM_018981, NM_016219, NM_014851, NM_006852, NM_012180	1296	593	16650	1.3648819561551433	1.0	0.2790478076597388	18.48950098023614
GOTERM_BP_FAT	GO:0008544~epidermis development	36	2.396804260985353	0.010417492952243257	NM_153427, NM_006282, NM_004433, NM_002275, NM_000325, NM_012323, NM_018948, NM_000526, NM_024702, NM_006179, NM_000094, NM_001098209, NM_012289, NM_005631, NM_002449, NM_004302, NM_013409, NM_033260, NM_015464, NM_006846, NM_003789, NM_006472, NM_005618, NM_006142, NM_000494, NM_006147, NM_007113, NM_020335, NM_005213, NM_015356, NM_001018138, NM_021818, NM_001001486, NM_138576, NM_001010926, NM_012242, NM_004235, NM_006350	1296	300	16650	1.5416666666666665	1.0	0.28257843246993675	18.80879870630201
GOTERM_MF_FAT	GO:0003690~double-stranded DNA binding	83	5.525965379494008	0.010519650392253067	NM_018518, NM_000269, NM_004433, NM_000325, NM_006526, NM_003201, NM_002156, NM_025256, NM_018411, NM_001025603, NM_006194, NM_018951, NM_001964, NM_001352, NM_001098209, NM_144653, NM_002449, NM_002957, NM_005597, NM_004424, NM_019089, NM_002147, NM_005773, NM_004364, NM_017780, NM_139353, NM_006769, NM_175872, NM_058216, NM_003998, NM_004973, NM_002553, NM_002398, NM_018416, NM_138576, NM_005920, NM_012446, NM_005438, NM_018070, NM_145914, NM_153427, NM_002653, NM_020657, NM_001421, NM_005170, NM_007363, NM_002467, NM_183048, NM_001007468, NM_004555, NM_022160, NM_018427, NM_152995, NM_130469, NM_058191, NM_001080450, NM_019102, NM_006268, NM_024702, NM_005599, NM_005461, NM_017721, NM_004289, NM_001079846, NM_001986, NM_004075, NM_022893, NM_001641, NM_181552, NM_021976, NM_001081640, NM_005221, NM_001706, NM_001452, NM_031262, NM_012384, NM_006186, NM_004454, NM_015995, NM_006904, NM_016621, NM_003317, NM_001010926, NM_014223, NM_004235	1228	805	15478	1.2995670382584419	0.9999999920044659	0.4742396338337985	16.40162804168497
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	170	11.318242343541945	0.010527377837321297	NM_139323, NM_006282, NM_000269, NM_005544, NM_145331, NM_003353, NM_139320, NM_014957, NM_002203, NM_003246, NM_003253, NM_001684, NM_176801, NM_006736, NM_014554, NM_003156, NM_030761, NM_030973, NM_017522, NM_015093, NM_017884, NM_057159, NM_001268, NM_000276, NM_006325, NM_003236, NM_002715, NM_003998, NM_032103, NM_172167, NM_016339, NM_005139, NM_006116, NM_001995, NM_001993, NM_001029884, NM_015622, NM_007355, NM_031305, NM_030962, NM_153427, NM_001042600, NM_002468, NM_015310, NM_006219, NM_003127, NM_002467, NM_003713, NM_006407, NM_001007468, NM_014600, NM_001467, NM_213618, NM_000820, NM_001004720, NM_212461, NM_016306, NM_006793, NM_022652, NM_001077628, NM_002827, NM_003329, NM_139012, NM_016823, NM_006710, NM_004708, NM_001040167, NM_001097577, NM_003010, NM_012237, NM_175624, NM_005842, NM_006888, NM_014924, NM_020335, NM_001709, NM_031466, NM_002882, NM_004994, NM_005993, NM_004504, NM_004591, NM_018981, NM_001554, NM_032299, NM_173475, NM_012180, NM_004235, NM_018201, NM_024429, NM_138455, NM_001363, NM_001001396, NM_032355, NM_000325, NM_012292, NM_002156, NM_015556, NM_003105, NM_018948, NM_017851, NM_006158, NM_003580, NM_002807, NM_002061, NM_014814, NM_139078, NM_052948, NM_000024, NM_002802, NM_002803, NM_001119, NM_001001391, NM_001098209, NM_001001392, NM_024940, NM_080592, NM_003789, NM_012121, NM_004428, NM_018421, NM_006431, NM_006430, NM_139286, NM_018689, NM_014504, NM_006769, NM_015356, NM_173558, NM_021818, NM_013962, NM_032409, NM_005438, NM_153213, NM_022662, NM_001956, NM_005627, NM_030752, NM_020365, NM_002757, NM_001008395, NM_002964, NM_012329, NM_005027, NM_004419, NM_001040118, NM_052817, NM_006266, NM_001945, NM_005599, NM_005631, NM_020375, NM_006653, NM_015689, NM_013233, NM_000210, NM_005805, NM_000689, NM_001024647, NM_001743, NM_013237, NM_015296, NM_000676, NM_006254, NM_006186, NM_001025778, NM_006747, NM_144504, NM_014367, NM_003971, NM_012139, NM_001037163, NM_015607, NM_024719, NM_006545	1296	1840	16650	1.1869716183574879	1.0	0.28411642380772195	18.987993478804842
GOTERM_MF_FAT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	39	2.596537949400799	0.010537340162487231	NM_002653, NM_153427, NM_004433, NM_001421, NM_000325, NM_002467, NM_003201, NM_012323, NM_004555, NM_006194, NM_018951, NM_005360, NM_001964, NM_019102, NM_024702, NM_001352, NM_005461, NM_001986, NM_005597, NM_002147, NM_004364, NM_005221, NM_021976, NM_005220, NM_001452, NM_031262, NM_003998, NM_006186, NM_004454, NM_015995, NM_138576, NM_002398, NM_018416, NM_005438, NM_012446, NM_005920, NM_018070, NM_014223, NM_004235, NM_145914	1228	326	15478	1.5078685477908116	0.9999999922525462	0.4634148701372679	16.426942154887758
GOTERM_BP_FAT	GO:0000027~ribosomal large subunit assembly	7	0.4660452729693742	0.010717193125513799	NM_018321, NM_032194, NM_020230, NM_000976, NM_016183, NM_001024662, NM_014929	1296	25	16650	3.597222222222222	1.0	0.28745190218175876	19.296650252718717
GOTERM_BP_FAT	GO:0000469~cleavage involved in rRNA processing	7	0.4660452729693742	0.010717193125513799	NM_016042, NM_014753, NM_001034194, NM_181503, NM_015201, NM_015169, NM_015004	1296	25	16650	3.597222222222222	1.0	0.28745190218175876	19.296650252718717
GOTERM_BP_FAT	GO:0030099~myeloid cell differentiation	40	2.6631158455392807	0.010751539739480096	NM_000269, NM_002467, NM_198319, NM_001755, NM_198318, NM_001111, NM_006793, NM_176801, NM_019102, NM_004484, NM_139012, NM_002166, NM_001119, NM_001098209, NM_014554, NM_005461, NM_001018109, NM_001082576, NM_004302, NM_002828, NM_015481, NM_004134, NM_022916, NM_015175, NM_005618, NM_004364, NM_003589, NM_005368, NM_003234, NM_001706, NM_001724, NM_080548, NM_004994, NM_004502, NM_005044, NM_178191, NM_001018138, NM_015995, NM_001978, NM_002398, NM_001375, NM_017875	1296	343	16650	1.4982183349530287	1.0	0.28724517268626293	19.35238147619819
GOTERM_CC_FAT	GO:0005819~spindle	38	2.5299600532623168	0.010780719836191329	NM_002757, NM_001157, NM_006403, NM_198436, NM_001071775, NM_004520, NM_014970, NM_033286, NM_018145, NM_139012, NM_004798, NM_001098209, NM_015302, NM_005733, NM_024745, NM_001540, NM_001042353, NM_017884, NM_001747, NM_004424, NM_031424, NM_012237, NM_007234, NM_001070, NM_138363, NM_024918, NM_001743, NM_003883, NM_001014809, NM_006888, NM_017815, NM_002715, NM_001032293, NM_020782, NM_017755, NM_032775, NM_004856, NM_014851, NM_032932	1201	303	14527	1.5169591896741714	0.9999557789172456	0.24308822694279775	15.59596063289529
UP_SEQ_FEATURE	domain:Brix	4	0.2663115845539281	0.010938602104599932	NM_018321, NM_032194, NM_020230, NM_033416	1469	7	20063	7.804337255664689	1.0	0.9982012856141381	18.21882188160464
GOTERM_CC_FAT	GO:0030662~coated vesicle membrane	21	1.3981358189081226	0.011070089996743747	NM_013445, NM_130787, NM_001769, NM_005516, NM_016429, NM_139279, NM_006597, NM_003236, NM_018689, NM_000527, NM_007190, NM_001655, NM_003916, NM_014964, NM_005776, NM_019111, NM_001945, NM_007247, NM_001009551, NM_006815, NM_153201, NM_004766, NM_017919	1201	140	14527	1.8143630308076601	0.9999662635929303	0.24292691589911686	15.981355206446157
GOTERM_MF_FAT	GO:0003712~transcription cofactor activity	60	3.9946737683089215	0.011137374475927051	NM_201555, NM_139323, NM_004433, NM_015658, NM_000325, NM_001755, NM_018411, NM_015897, NM_015895, NM_005401, NM_152486, NM_001037533, NM_001098209, NM_001212, NM_003016, NM_030761, NM_002449, NM_001082576, NM_002957, NM_004424, NM_004364, NM_006325, NM_003883, NM_013263, NM_013962, NM_144580, NM_153427, NM_016213, NM_014646, NM_182709, NM_183048, NM_001007468, NM_134447, NM_001731, NM_004714, NM_001799, NM_006618, NM_020898, NM_022366, NM_001042682, NM_007265, NM_005466, NM_001079846, NM_004289, NM_001018109, NM_032286, NM_032233, NM_002167, NM_199141, NM_004960, NM_001641, NM_020992, NM_005067, NM_021976, NM_006454, NM_012384, NM_015338, NM_004503, NM_016621, NM_014223, NM_004237	1228	552	15478	1.3700254921399235	0.9999999973410968	0.4710952093543931	17.281333759153906
KEGG_PATHWAY	hsa03040:Spliceosome	20	1.3315579227696404	0.011210389366480254	NM_001031684, NM_002370, NM_006857, NM_001358, NM_016059, NM_007362, NM_020701, NM_203499, NM_002669, NM_006597, NM_001078166, NM_031262, NM_031157, NM_003095, NM_003092, NM_032864, NM_003090, NM_004593, NM_153201, NM_003016, NM_021177	565	133	6910	1.8391110519661986	0.9539358334984334	0.31935540181769717	13.798491131179924
GOTERM_BP_FAT	GO:0010629~negative regulation of gene expression	140	9.320905459387484	0.011242918916650566	NM_015125, NM_139323, NM_000269, NM_003353, NM_004872, NM_006526, NM_025256, NM_003450, NM_001013437, NM_003246, NM_015231, NM_006194, NM_001025603, NM_015897, NM_015895, NM_033445, NM_007342, NM_002501, NM_030761, NM_030973, NM_005898, NM_144653, NM_017522, NM_015094, NM_013409, NM_198057, NM_019089, NM_006472, NM_004364, NM_006325, NM_002214, NM_003998, NM_004973, NM_014494, NM_016077, NM_153427, NM_006216, NM_020657, NM_032789, NM_182709, NM_005170, NM_002467, NM_000820, NM_134447, NM_006618, NM_003900, NM_002895, NM_001004720, NM_152995, NM_130469, NM_005360, NM_013354, NM_001080450, NM_001042682, NM_003329, NM_001280, NM_017544, NM_000435, NM_002828, NM_001097577, NM_012237, NM_017546, NM_006390, NM_006597, NM_001706, NM_001452, NM_001040874, NM_031262, NM_016621, NM_001551, NM_001006639, NM_004593, NM_003317, NM_004235, NM_012242, NM_015508, NM_013286, NM_201555, NM_020963, NM_004433, NM_015658, NM_000325, NM_003575, NM_018411, NM_001111, NM_001964, NM_006154, NM_005197, NM_002166, NM_153201, NM_001098209, NM_001037533, NM_001212, NM_002449, NM_001082576, NM_004302, NM_002957, NM_031243, NM_005597, NM_004424, NM_024647, NM_015665, NM_004428, NM_005773, NM_003883, NM_013346, NM_003377, NM_013263, NM_014972, NM_032772, NM_003915, NM_013962, NM_001002843, NM_032409, NM_002653, NM_001031684, NM_007363, NM_020365, NM_004089, NM_007362, NM_002757, NM_004555, NM_006763, NM_000527, NM_018230, NM_052817, NM_001079846, NM_017721, NM_004289, NM_005631, NM_002167, NM_004075, NM_001031694, NM_005124, NM_022893, NM_181552, NM_006454, NM_006186, NM_015338, NM_001037163, NM_001010926, NM_170784, NM_006350, NM_007178	1296	1485	16650	1.2111859334081554	1.0	0.2972454227439859	20.14570792054763
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	64	4.26098535286285	0.011246309935077078	NM_006282, NM_139323, NM_002156, NM_021960, NM_003246, NM_003253, NM_003580, NM_015897, NM_001547, NM_005605, NM_001098209, NM_001212, NM_014554, NM_002449, NM_144653, NM_003789, NM_057159, NM_006472, NM_021818, NM_015356, NM_173558, NM_007194, NM_001539, NM_016335, NM_032409, NM_005438, NM_001993, NM_016077, NM_015316, NM_001903, NM_002467, NM_006407, NM_000693, NM_002964, NM_014342, NM_001731, NM_001004720, NM_003900, NM_014791, NM_016639, NM_005778, NM_019102, NM_001077628, NM_022652, NM_000963, NM_002828, NM_004708, NM_002167, NM_020375, NM_001005910, NM_003010, NM_012237, NM_000210, NM_006142, NM_001081640, NM_001706, NM_013237, NM_022440, NM_004994, NM_006254, NM_178191, NM_006904, NM_014367, NM_001554, NM_173475	1296	607	16650	1.3545670876807614	1.0	0.2963201274097219	20.15115684443468
GOTERM_MF_FAT	GO:0044212~transcription regulatory region DNA binding	87	5.792276964047936	0.011373572855065094	NM_000269, NM_004433, NM_000325, NM_006526, NM_003201, NM_025256, NM_003450, NM_018411, NM_016655, NM_001025603, NM_006194, NM_018951, NM_001964, NM_001514, NM_001352, NM_001098209, NM_144653, NM_002449, NM_002957, NM_005597, NM_004424, NM_002147, NM_005773, NM_004364, NM_017780, NM_139353, NM_006769, NM_175872, NM_013263, NM_003998, NM_004973, NM_002398, NM_018416, NM_138576, NM_002518, NM_005920, NM_012446, NM_005438, NM_018070, NM_144580, NM_145914, NM_017530, NM_153427, NM_002653, NM_020657, NM_001421, NM_005170, NM_007363, NM_002467, NM_183048, NM_001007468, NM_004555, NM_022160, NM_018427, NM_152995, NM_020898, NM_130469, NM_058191, NM_002041, NM_019102, NM_006268, NM_024702, NM_005599, NM_005461, NM_017721, NM_004289, NM_001949, NM_001079846, NM_001986, NM_004075, NM_199141, NM_022893, NM_181552, NM_021976, NM_005221, NM_030665, NM_001706, NM_001452, NM_015443, NM_031262, NM_012384, NM_006186, NM_004454, NM_015995, NM_016621, NM_003317, NM_014223, NM_004235, NM_015508	1228	853	15478	1.2855432636679893	0.9999999982549982	0.46751654073145466	17.615397749948702
GOTERM_BP_FAT	GO:0006457~protein folding	29	1.9307589880159786	0.011398082582041795	NM_030752, NM_002156, NM_005528, NM_004281, NM_016306, NM_003329, NM_012073, NM_153201, NM_006736, NM_014584, NM_012124, NM_004708, NM_004134, NM_007065, NM_016059, NM_004117, NM_006431, NM_006597, NM_006430, NM_001009570, NM_005993, NM_006601, NM_006371, NM_001539, NM_024065, NM_018981, NM_001037633, NM_014223, NM_170784, NM_007355	1296	229	16650	1.6269408054342551	1.0	0.2986661085936926	20.394674400902513
INTERPRO	IPR015590:Aldehyde dehydrogenase domain	6	0.3994673768308922	0.011407830420338525	NM_000690, NM_170726, NM_001031615, NM_000693, NM_005589, NM_000689	1397	19	18559	4.195230380891384	0.9999999999430762	0.9272723929955565	17.954859262999733
INTERPRO	IPR016163:Aldehyde dehydrogenase, C-terminal	6	0.3994673768308922	0.011407830420338525	NM_000690, NM_170726, NM_001031615, NM_000693, NM_005589, NM_000689	1397	19	18559	4.195230380891384	0.9999999999430762	0.9272723929955565	17.954859262999733
INTERPRO	IPR016162:Aldehyde dehydrogenase, N-terminal	6	0.3994673768308922	0.011407830420338525	NM_000690, NM_170726, NM_001031615, NM_000693, NM_005589, NM_000689	1397	19	18559	4.195230380891384	0.9999999999430762	0.9272723929955565	17.954859262999733
INTERPRO	IPR016161:Aldehyde/histidinol dehydrogenase	6	0.3994673768308922	0.011407830420338525	NM_000690, NM_170726, NM_001031615, NM_000693, NM_005589, NM_000689	1397	19	18559	4.195230380891384	0.9999999999430762	0.9272723929955565	17.954859262999733
GOTERM_BP_FAT	GO:2000573~positive regulation of DNA biosynthetic process	11	0.7323568575233023	0.011711309520581328	NM_001009570, NM_139078, NM_002467, NM_030752, NM_031157, NM_012073, NM_001098209, NM_006431, NM_006430, NM_004235, NM_001363	1296	57	16650	2.479288499025341	1.0	0.30449695127487286	20.895015502338477
GOTERM_BP_FAT	GO:0022900~electron transport chain	17	1.1318242343541944	0.011861373620453593	NM_001916, NM_002489, NM_002488, NM_004718, NM_014222, NM_004544, NM_003365, NM_004548, NM_001861, NM_004453, NM_004550, NM_181312, NM_004551, NM_004373, NM_032409, NM_024407, NM_002492	1296	111	16650	1.9675925925925923	1.0	0.30672968274173307	21.133664648265416
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	9	0.5992010652463382	0.01188601229237226	NM_004075, NM_002887, NM_173701, NM_080650, NM_004670, NM_003875, NM_002161, NM_004990, NM_178177	1397	42	18559	2.8467634727477247	0.9999999999789482	0.9144285475684464	18.636692224694894
GOTERM_BP_FAT	GO:0006066~alcohol metabolic process	34	2.263648468708389	0.012075534323577115	NM_003129, NM_017750, NM_003105, NM_000693, NM_000527, NM_001083112, NM_001002837, NM_006579, NM_021004, NM_006556, NM_006225, NM_002957, NM_178324, NM_001024463, NM_003418, NM_001005910, NM_000276, NM_004897, NM_005771, NM_003866, NM_004364, NM_001743, NM_000689, NM_017813, NM_006888, NM_003998, NM_006745, NM_000690, NM_001031615, NM_017429, NM_207629, NM_030791, NM_000154, NM_018677	1296	282	16650	1.5489558707643813	1.0	0.3103077560779063	21.47306358442369
GOTERM_BP_FAT	GO:0000375~RNA splicing, via transesterification reactions	36	2.396804260985353	0.01209276147309111	NM_001032393, NM_001031684, NM_002370, NM_006857, NM_000344, NM_007363, NM_007362, NM_020701, NM_001042479, NM_024775, NM_005778, NM_014462, NM_003095, NM_003092, NM_022805, NM_003090, NM_153201, NM_001212, NM_003016, NM_021177, NM_001082576, NM_015465, NM_031243, NM_001358, NM_016059, NM_004960, NM_002669, NM_006597, NM_005089, NM_001078166, NM_005016, NM_031262, NM_003913, NM_031157, NM_004593, NM_013286, NM_007178	1296	303	16650	1.5264026402640263	1.0	0.30966101357740505	21.50030456845945
GOTERM_BP_FAT	GO:0071900~regulation of protein serine/threonine kinase activity	52	3.462050599201065	0.012119907036617023	NM_006282, NM_001001396, NM_145331, NM_139320, NM_181784, NM_003105, NM_017851, NM_003246, NM_003253, NM_001684, NM_139078, NM_001540, NM_015093, NM_080592, NM_057159, NM_004428, NM_004364, NM_003236, NM_018689, NM_002715, NM_173558, NM_001539, NM_006116, NM_013962, NM_001995, NM_007355, NM_001042600, NM_006219, NM_002757, NM_001799, NM_004419, NM_022652, NM_002827, NM_016823, NM_139012, NM_006710, NM_152523, NM_012124, NM_007065, NM_003010, NM_006142, NM_005842, NM_005841, NM_001743, NM_080548, NM_006888, NM_000676, NM_020335, NM_006254, NM_012341, NM_003971, NM_002431, NM_024429	1296	476	16650	1.4034780578898225	1.0	0.3092292120061828	21.54321115094804
GOTERM_BP_FAT	GO:0001568~blood vessel development	61	4.061251664447404	0.012253281168789936	NM_006282, NM_000325, NM_139320, NM_003246, NM_005381, NM_001964, NM_006154, NM_024866, NM_173701, NM_004484, NM_001098209, NM_004443, NM_030761, NM_001540, NM_002317, NM_004428, NM_017780, NM_002214, NM_201524, NM_003236, NM_003377, NM_004093, NM_005044, NM_133265, NM_020311, NM_005139, NM_006116, NM_002398, NM_024065, NM_005438, NM_002514, NM_001993, NM_031305, NM_153427, NM_000088, NM_020657, NM_006219, NM_003598, NM_003713, NM_002757, NM_033001, NM_001731, NM_080647, NM_016639, NM_019102, NM_139012, NM_000963, NM_006815, NM_005631, NM_000435, NM_006225, NM_006846, NM_020338, NM_000358, NM_001097577, NM_005618, NM_005220, NM_170744, NM_178191, NM_001554, NM_004235, NM_015508	1296	576	16650	1.3605565200617284	1.0	0.3110431835240104	21.753700438473146
GOTERM_BP_FAT	GO:0001944~vasculature development	64	4.26098535286285	0.01242644451386779	NM_006282, NM_000325, NM_139320, NM_001005340, NM_018948, NM_003246, NM_005381, NM_001964, NM_006154, NM_024866, NM_173701, NM_004484, NM_005401, NM_001098209, NM_004443, NM_030761, NM_001540, NM_002317, NM_004428, NM_017780, NM_002214, NM_201524, NM_003236, NM_003377, NM_004093, NM_005044, NM_133265, NM_020311, NM_005139, NM_006116, NM_002398, NM_024065, NM_005438, NM_002514, NM_001993, NM_031305, NM_002510, NM_153427, NM_000088, NM_020657, NM_006219, NM_003598, NM_003713, NM_002757, NM_033001, NM_001731, NM_080647, NM_016639, NM_019102, NM_139012, NM_000963, NM_006815, NM_005631, NM_000435, NM_006225, NM_006846, NM_020338, NM_000358, NM_001097577, NM_005618, NM_005220, NM_170744, NM_178191, NM_001554, NM_004235, NM_015508	1296	610	16650	1.3479052823315116	1.0	0.3136715118632595	22.026184414156603
